model,embedding_lags,tcn_channels,tcn_levels,tcn_kernel,embedding_column,rubert_table,music_table,y_group,split,seed,test_fraction,test_games,test_rows,merge_identical_embeddings,dropout,lr,weight_decay,epochs_ran,best_val_mae_norm_macro,standardize_x,standardize_y,y_column,mae,medae,abs_err_p90,rmse,r2,explained_variance,max_abs,pearson
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_mean_01,0.2592219170851585,0.24777837097644806,0.49031186699867246,0.3115481436252594,-341155.59375,-297412.8125,0.6188417077064514,0.4695727225438442
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_std_08,0.2504954049220452,0.23947544395923615,0.5007966339588165,0.31055140495300293,-21.959606170654297,-17.89395523071289,0.7149527072906494,0.5114547688602235
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_p05_17,0.22322048720641013,0.20650559663772583,0.4427337169647217,0.27640968561172485,-43.363033294677734,-36.296634674072266,0.6247066259384155,0.46829013223139987
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_p05_04,0.16703329602113137,0.09833976626396179,0.3579842820763588,0.21542668342590332,-161.9363555908203,-112.56808471679688,0.40119287371635437,0.2380757790163588
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_p95_18,0.21040160762958038,0.18820533156394958,0.43610181808471676,0.2655172049999237,-93.24146270751953,-70.24211120605469,0.5839629769325256,0.4871660401405498
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_std_14,0.2310172976209567,0.2624378800392151,0.42739376723766326,0.27416205406188965,-9.067749977111816,-8.124871253967285,0.7833636403083801,0.5266692276432816
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_p05_16,0.23774312944748463,0.2198387086391449,0.486200213432312,0.2949996590614319,-74.32006072998047,-60.77314376831055,0.6565374135971069,0.5152105944643188
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_mean_14,0.18715068368384472,0.16062265634536743,0.4314113467931747,0.2496766895055771,-0.19960999488830566,-0.002294778823852539,0.9128046035766602,0.31415233808415854
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_mean_10,0.11489031095153246,0.11187338083982468,0.21920348703861237,0.13990560173988342,-0.8642724752426147,-0.5767117738723755,0.5312644839286804,0.28832713211927125
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_std_17,0.24804948640939517,0.27722007036209106,0.45857648849487304,0.29310745000839233,-9.892679214477539,-8.799333572387695,0.7960782051086426,0.5178083868052542
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_p05_19,0.21346337864032158,0.22073876857757568,0.42305411100387574,0.25962749123573303,-70.94801330566406,-60.22349548339844,0.6313561797142029,0.5054676752984586
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_p95_05,0.22476215286132617,0.2144678831100464,0.43168293237686156,0.2724231779575348,-1053.4910888671875,-895.8279418945312,0.5815574526786804,0.4729323910526967
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_p95_14,0.21757539694125835,0.1803806573152542,0.44279257953166956,0.2695182263851166,-71.4383316040039,-58.80207061767578,0.5783908367156982,0.4369313506769581
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_mean_18,0.1621549544808192,0.09953702986240387,0.37558976411819456,0.22021625936031342,-0.06982946395874023,0.004867136478424072,0.8468382358551025,0.25590939153634656
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_std_04,0.2473940806511121,0.21871012449264526,0.5303894996643066,0.31102612614631653,-49.78589630126953,-39.78407669067383,0.6532354950904846,0.5153297060275053
tcn_torch,8,320,6,3,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,63,0.3730996,False,True,mfcc_std_18,0.22429762314527463,0.25949427485466003,0.3974989324808121,0.26224184036254883,-8.216424942016602,-7.671784400939941,0.7761666178703308,0.5162867155015185
