model,embedding_lags,embedding_column,rubert_table,music_table,y_group,split,seed,test_fraction,test_games,test_rows,merge_identical_embeddings,hidden,dropout,lr,weight_decay,epochs_ran,best_val_mae_norm_macro,standardize_x,standardize_y,y_column,mae,medae,abs_err_p90,rmse,r2,explained_variance,max_abs,pearson
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_mean_01,0.13016830537563714,0.06498149037361145,0.5123971283435819,0.2501690983772278,-219972.703125,-204541.171875,2.0129849910736084,0.3047832759859581
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_std_08,0.1543057667903411,0.09672608971595764,0.5178282797336577,0.24807237088680267,-13.650559425354004,-11.782526016235352,1.647641897201538,0.4251742579024702
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_p05_17,0.12086627976252483,0.06724745035171509,0.44900442361831566,0.2220880687236786,-27.639484405517578,-25.48584747314453,1.6825668811798096,0.34450828314026416
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_p05_04,0.07603776760590382,0.038838863372802734,0.331128956377506,0.14597608149051666,-73.81392669677734,-73.1391830444336,1.0137169361114502,0.07502018569946342
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_p95_18,0.1281582690584354,0.071088045835495,0.5555347353219977,0.22694645822048187,-67.84992980957031,-61.274200439453125,1.7098472118377686,0.221569809591017
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_std_14,0.16634457199237285,0.11093935370445251,0.5437795102596275,0.26143816113471985,-8.15494155883789,-6.802126884460449,1.6989604234695435,0.42854271292764884
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_p05_16,0.12513839399967439,0.06964212656021118,0.4952966749668098,0.23371773958206177,-46.27711868286133,-42.333255767822266,1.8547215461730957,0.2941505719938972
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_mean_14,0.16884502947617036,0.1285291239619255,0.5468804150819777,0.24276140332221985,-0.13407909870147705,-0.110526442527771,1.1712449789047241,0.27057031910440515
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_mean_10,0.09451995556935286,0.062278084456920624,0.34973386228084546,0.1490316092967987,-1.1154165267944336,-1.094635248184204,0.9124250411987305,0.16894592657382435
mlp_torch_lag_emb,4,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,40,0.2,3,780,True,"1536,1024",0.1,0.001,0.0001,90,0.30940062,False,True,mfcc_std_17,0.1735932422754092,0.11289805173873901,0.5670608103275299,0.2724599540233612,-8.412096977233887,-6.955556869506836,1.7150917053222656,0.39376505833903497
