model,embedding_lags,tf_window,tf_d_model,tf_layers,tf_heads,tf_dim_ff,embedding_column,rubert_table,music_table,y_group,split,seed,test_fraction,test_games,test_rows,merge_identical_embeddings,dropout,lr,weight_decay,epochs_ran,best_val_mae_norm_macro,standardize_x,standardize_y,y_column,mae,medae,abs_err_p90,rmse,r2,explained_variance,max_abs,pearson
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_moodtheme_sport,0.2940155402515442,0.1249566525220871,1.3272443950176236,0.618388295173645,-0.10836243629455566,-0.0881432294845581,3.455516815185547,-0.07172684203335293
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_genre_ethno,0.2918485104291437,0.07173549383878708,3.136576175689697,0.7895771265029907,-0.11251592636108398,-0.03164207935333252,3.2793092727661133,-0.14197519267396516
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_instrument_harp,0.20522870005150207,0.09685911983251572,0.7993037313222885,0.35585862398147583,-0.26100635528564453,-0.11693572998046875,1.4849032163619995,-0.16487680050049755
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_instrument_pad,0.223146267204235,0.0627224612981081,1.3147478103637693,0.4681534767150879,-0.0380403995513916,0.05746352672576904,1.6233776807785034,0.25091483890166816
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_instrument_flute,0.18968993410563623,0.1353123039007187,0.542383813858032,0.2979047894477844,-0.11909127235412598,-0.07486593723297119,1.492870569229126,0.08564904606748336
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_instrument_cello,0.18524022585449693,0.08314185962080956,0.8277798563241958,0.30277201533317566,-0.15812039375305176,-0.04086911678314209,1.0623914003372192,0.05329556487500764
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_genre_lounge,0.4480456694888954,0.08383059501647949,5.046361494064331,1.2595813274383545,-0.0506969690322876,-0.02481687068939209,5.207833766937256,-0.22423510976062752
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_genre_indie,0.32180622708856854,0.06417621299624443,0.9994286477565764,1.2955005168914795,-0.012728571891784668,0.0014491081237792969,8.641810417175293,0.03820296774035921
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_instrument_strings,0.16781630830910915,0.10034771636128426,0.4647133946418762,0.24265910685062408,0.15426582098007202,0.1622726321220398,0.97334885597229,0.4264567371754994
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_instrument_bell,0.2715896277067562,0.07372072339057922,1.5205742537975306,0.5261276364326477,-0.03771626949310303,-0.01675546169281006,1.6475027799606323,0.03296351064151362
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_genre_folk,0.2918381900695236,0.06445010378956795,3.0397212505340567,0.7681663632392883,0.044442594051361084,0.05936795473098755,3.25950026512146,0.311496649262787
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_instrument_accordion,0.26032071022215325,0.033413903787732124,1.6987498641014094,0.5763038992881775,-0.060555219650268555,-0.04495573043823242,1.8217482566833496,-0.267370691857469
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_genre_rnb,0.4372415287647014,0.035397691652178764,5.426619577407837,1.3376524448394775,-0.04151785373687744,-0.013134121894836426,5.562725067138672,-0.15330846764525322
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_genre_bossanova,0.871741253975443,0.027253596112132072,10.495723628997803,2.636209726333618,-0.08814990520477295,0.0037253499031066895,10.55069637298584,0.23790781355911284
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_moodtheme_love,0.20874809173550696,0.11177657544612885,0.9003341257572168,0.3583845794200897,-0.010787129402160645,0.021848976612091064,1.5480625629425049,0.1578530474666581
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_genre_triphop,0.4980310087826533,0.04153498262166977,5.106050515174865,1.3152518272399902,-0.014400243759155273,0.0020584464073181152,5.249058246612549,0.05032905308568188
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_genre_electronica,0.400365821436758,0.09467707201838493,1.8188159227371217,0.7570053339004517,-0.010880589485168457,0.009519457817077637,2.074580192565918,0.1091383218316552
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_moodtheme_uplifting,0.4793991641010134,0.07634302601218224,3.471171951293945,1.276136040687561,-0.1749650239944458,-0.08642745018005371,6.477417469024658,-0.46038069230330997
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_instrument_trumpet,0.27924920844976814,0.09305719658732414,1.203389889001846,0.8027201890945435,-0.09235942363739014,-0.08638131618499756,5.06986141204834,-0.29148078178623926
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_moodtheme_trailer,0.1305621018256389,0.06032092869281769,0.7296065837144852,0.23411720991134644,-0.047954678535461426,0.11041224002838135,0.8159363865852356,0.34210931812371226
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_moodtheme_commercial,0.3852657409119181,0.07516277953982353,2.1771975994110107,1.1055705547332764,-0.1470555067062378,-0.062334418296813965,6.49457311630249,-0.35217559805332316
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_genre_classicrock,0.4722161956571747,0.09146605432033539,5.875971508026123,1.4056446552276611,-0.1067657470703125,-0.014689445495605469,6.041872978210449,-0.08689073971696622
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_genre_latin,0.5298838673977372,0.060311321169137955,7.139918303489685,1.6910204887390137,-0.0769582986831665,-0.0038508176803588867,7.219888210296631,-0.1255263503310799
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_genre_soul,0.2930575620068852,0.030694306828081608,3.2463361024856567,0.8209274411201477,-0.04419434070587158,-0.010235428810119629,3.3382394313812256,-0.08910442211796872
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_genre_bluesrock,0.21425081587917819,0.07426916435360909,0.7499321281909942,0.6581842303276062,-0.008267998695373535,-0.0012317895889282227,4.267802715301514,0.0451651513594354
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_genre_downtempo,0.624534250993598,0.11634186282753944,6.490688228607178,1.6347028017044067,-0.033208489418029785,-0.022614598274230957,6.720715045928955,-0.15615400802431145
transformer_window_torch,8,384,128,2,4,512,text_emb_concat6_stride4_overlap_mean_max512,text_musics_rubert,music_data,all,leave_games_out,41,0.2,3,780,True,0.1,0.001,0.0001,110,0.40010962,False,True,jamendo_moodtheme_corporate,0.7161611358682888,0.07841777801513672,8.724940013885497,2.1256840229034424,-0.11638927459716797,-0.01960909366607666,8.89266300201416,-0.3296383247740892
